,args/text_summary_wall_time,args/text_summary_step,args/text_summary_value,model_config/text_summary_wall_time,model_config/text_summary_step,model_config/text_summary_value,train/loss_wall_time,train/loss_step,train/loss_value,train/grad_norm_wall_time,train/grad_norm_step,train/grad_norm_value,train/learning_rate_wall_time,train/learning_rate_step,train/learning_rate_value,train/epoch_wall_time,train/epoch_step,train/epoch_value,eval/loss_wall_time,eval/loss_step,eval/loss_value,eval/bleu_wall_time,eval/bleu_step,eval/bleu_value,eval/brevity_penalty_wall_time,eval/brevity_penalty_step,eval/brevity_penalty_value,eval/length_ratio_wall_time,eval/length_ratio_step,eval/length_ratio_value,eval/translation_length_wall_time,eval/translation_length_step,eval/translation_length_value,eval/reference_length_wall_time,eval/reference_length_step,eval/reference_length_value,eval/f1 macro_wall_time,eval/f1 macro_step,eval/f1 macro_value,eval/f1 micro_wall_time,eval/f1 micro_step,eval/f1 micro_value,eval/f1 weighted_wall_time,eval/f1 weighted_step,eval/f1 weighted_value,eval/runtime_wall_time,eval/runtime_step,eval/runtime_value,eval/samples_per_second_wall_time,eval/samples_per_second_step,eval/samples_per_second_value,eval/steps_per_second_wall_time,eval/steps_per_second_step,eval/steps_per_second_value,train/train_runtime_wall_time,train/train_runtime_step,train/train_runtime_value,train/train_samples_per_second_wall_time,train/train_samples_per_second_step,train/train_samples_per_second_value,train/train_steps_per_second_wall_time,train/train_steps_per_second_step,train/train_steps_per_second_value,train/total_flos_wall_time,train/total_flos_step,train/total_flos_value,train/train_loss_wall_time,train/train_loss_step,train/train_loss_value
131,,,,,,,1716487123.8372948,6600.0,0.030899999663233757,1716487123.8373168,6600.0,0.09994752705097198,1716487123.8373287,6600.0,1.5154373613768257e-05,1716449706.78584,3300,1.7200000286102295,1716487561.0440881,6600.0,0.037935685366392136,1716487561.0441055,6600.0,0.9920563101768494,1716487561.0442035,6600.0,1.0,1716487561.0442302,6600.0,1.0005189180374146,1716487561.0442402,6600.0,728797.0,1716487561.0442493,6600.0,728419.0,1716487561.044258,6600.0,0.0020333165302872658,1716487561.0442665,6600.0,0.0007285066531039774,1716487561.0442748,6600.0,0.0007580956444144249,1716487561.044283,6600.0,437.20440673828125,1716487561.0442913,6600.0,1.100000023841858,1716487561.0442998,6600.0,1.100000023841858,,,,,,,,,,,,,,,
132,,,,,,,1716487699.0752892,6650.0,0.009399999864399433,1716487699.0753117,6650.0,0.20509563386440277,1716487699.075323,6650.0,1.5001081919763237e-05,1716449831.5292683,3350,1.7400000095367432,1716488136.4058192,6650.0,0.03806139901280403,1716488136.405838,6650.0,0.9922971725463867,1716488136.40589,6650.0,1.0,1716488136.4059026,6650.0,1.0005614757537842,1716488136.405913,6650.0,728799.0,1716488136.405922,6650.0,728390.0,1716488136.4059486,6650.0,0.0021160414908081293,1716488136.4059706,6650.0,0.0007902239449322224,1716488136.405979,6650.0,0.0007902245270088315,1716488136.4059873,6650.0,437.3283996582031,1716488136.4059956,6650.0,1.100000023841858,1716488136.4060426,6650.0,1.100000023841858,,,,,,,,,,,,,,,
133,,,,,,,1716488272.4832962,6700.0,0.02290000021457672,1716488272.4833186,6700.0,0.23038801550865173,1716488272.4833307,6700.0,1.4847791135252919e-05,1716450267.7372437,3350,1.7400000095367432,1716488709.2702923,6700.0,0.03818279132246971,1716488709.2703073,6700.0,0.9920286536216736,1716488709.2704237,6700.0,1.0,1716488709.2704358,6700.0,1.0004502534866333,1716488709.2704453,6700.0,728820.0,1716488709.2704542,6700.0,728492.0,1716488709.2704628,6700.0,0.0021160414908081293,1716488709.270471,6700.0,0.0007902239449322224,1716488709.2704797,6700.0,0.0007902245270088315,1716488709.2704878,6700.0,436.7847900390625,1716488709.270496,6700.0,1.1009999513626099,1716488709.2705045,6700.0,1.1009999513626099,,,,,,,,,,,,,,,
134,,,,,,,1716488847.5730805,6750.0,0.011800000444054604,1716488847.5731032,6750.0,0.1736423522233963,1716488847.573115,6750.0,1.4694499441247899e-05,1716450402.0312266,3400,1.7699999809265137,1716489286.0171518,6750.0,0.03759292885661125,1716489286.0171704,6750.0,0.9915951490402222,1716489286.0172236,6750.0,1.0,1716489286.0172365,6750.0,1.0010802745819092,1716489286.0172465,6750.0,729277.0,1716489286.0172558,6750.0,728490.0,1716489286.0172646,6750.0,1.8764429796647164e-06,1716489286.0172732,6750.0,9.681150913820602e-06,1716489286.0172815,6750.0,9.680614311946556e-06,1716489286.0172899,6750.0,438.44189453125,1716489286.0172982,6750.0,1.097000002861023,1716489286.017346,6750.0,1.097000002861023,,,,,,,,,,,,,,,
135,,,,,,,1716489423.508141,6800.0,0.013700000010430813,1716489423.508163,6800.0,0.04695601016283035,1716489423.5081754,6800.0,1.4541208656737581e-05,1716451039.0901213,3400,1.7699999809265137,1716489860.6222703,6800.0,0.03824407607316971,1716489860.6222858,6800.0,0.9918560981750488,1716489860.6223845,6800.0,1.0,1716489860.6224098,6800.0,1.0005724430084229,1716489860.6224194,6800.0,728909.0,1716489860.6224282,6800.0,728492.0,1716489860.6224368,6800.0,1.8804184946930036e-06,1716489860.6224453,6800.0,9.681150913820602e-06,1716489860.6224537,6800.0,9.680614311946556e-06,1716489860.622462,6800.0,437.11199951171875,1716489860.62247,6800.0,1.100000023841858,1716489860.622478,6800.0,1.100000023841858,,,,,,,,,,,,,,,
136,,,,,,,1716489997.2117794,6850.0,0.016200000420212746,1716489997.2118015,6850.0,0.31236329674720764,1716489997.2118132,6850.0,1.4387916962732561e-05,1716451169.2512162,3450,1.7899999618530273,1716490437.0273712,6850.0,0.03787902370095253,1716490437.0273898,6850.0,0.9916958808898926,1716490437.027442,6850.0,1.0,1716490437.0274544,6850.0,1.000778317451477,1716490437.0274649,6850.0,729059.0,1716490437.027474,6850.0,728492.0,1716490437.0274982,6850.0,1.8764429796647164e-06,1716490437.0275075,6850.0,9.681150913820602e-06,1716490437.027529,6850.0,9.680614311946556e-06,1716490437.0275373,6850.0,439.8133850097656,1716490437.0275457,6850.0,1.093999981880188,1716490437.0275924,6850.0,1.093999981880188,,,,,,,,,,,,,,,
137,,,,,,,1716490575.0915692,6900.0,0.01080000028014183,1716490575.0915911,6900.0,0.19437916576862335,1716490575.0916028,6900.0,1.4234626178222243e-05,1716451605.960675,3450,1.7899999618530273,1716491011.8693228,6900.0,0.038633547723293304,1716491011.8693404,6900.0,0.9919136166572571,1716491011.8693912,6900.0,1.0,1716491011.8694036,6900.0,1.0006946325302124,1716491011.8694146,6900.0,728921.0,1716491011.8694236,6900.0,728415.0,1716491011.8694327,6900.0,0.00211157719604671,1716491011.8694413,6900.0,0.0007902239449322224,1716491011.8694494,6900.0,0.0007902234210632741,1716491011.8694577,6900.0,436.7756042480469,1716491011.8694658,6900.0,1.1009999513626099,1716491011.869515,6900.0,1.1009999513626099,,,,,,,,,,,,,,,
138,,,,,,,1716491152.798994,6950.0,0.0215000007301569,1716491152.7990162,6950.0,0.17263314127922058,1716491152.7990282,6950.0,1.4081334484217223e-05,1716451741.044709,3500,1.8200000524520874,1716491590.280852,6950.0,0.038879889994859695,1716491590.2808747,6950.0,0.9920638799667358,1716491590.2809296,6950.0,1.0,1716491590.280942,6950.0,1.000759243965149,1716491590.2809527,6950.0,728925.0,1716491590.2809615,6950.0,728372.0,1716491590.2809858,6950.0,0.0021071317605674267,1716491590.2810075,6950.0,0.0007902239449322224,1716491590.2810166,6950.0,0.0007902234210632741,1716491590.2810252,6950.0,437.4797058105469,1716491590.281034,6950.0,1.0989999771118164,1716491590.2811096,6950.0,1.0989999771118164,,,,,,,,,,,,,,,
139,,,,,,,1716491730.4676611,7000.0,0.01209999993443489,1716491730.467684,7000.0,0.1688116192817688,1716491730.467696,7000.0,1.3928043699706905e-05,1716452177.8530002,3500,1.8200000524520874,1716492167.8647032,7000.0,0.03841128945350647,1716492167.8647213,7000.0,0.9918737411499023,1716492167.8647747,7000.0,1.0,1716492167.8647866,7000.0,1.0008552074432373,1716492167.8647969,7000.0,729075.0,1716492167.8648214,7000.0,728452.0,1716492167.864831,7000.0,0.0018951972015202045,1716492167.864853,7000.0,0.000645006715785712,1716492167.8648615,7000.0,0.0007101677474565804,1716492167.8648698,7000.0,437.3948974609375,1716492167.8648782,7000.0,1.100000023841858,1716492167.8649583,7000.0,1.100000023841858,,,,,,,,,,,,,,,
140,,,,,,,1716492308.404504,7050.0,0.010700000450015068,1716492308.404526,7050.0,0.14446620643138885,1716492308.4045382,7050.0,1.3774752005701885e-05,1716452310.638864,3550,1.850000023841858,1716492745.3265572,7050.0,0.03841378167271614,1716492745.3265798,7050.0,0.9914790987968445,1716492745.3266344,7050.0,1.0,1716492745.326647,7050.0,1.0010075569152832,1716492745.3266575,7050.0,729226.0,1716492745.3266666,7050.0,728492.0,1716492745.3266752,7050.0,0.0021071317605674267,1716492745.3266833,7050.0,0.0007902239449322224,1716492745.3266916,7050.0,0.0007902234210632741,1716492745.3266997,7050.0,436.9198913574219,1716492745.326708,7050.0,1.1009999513626099,1716492745.3267844,7050.0,1.1009999513626099,,,,,,,,,,,,,,,
141,,,,,,,1716492878.2443125,7100.0,0.01269999984651804,1716492878.2443354,7100.0,0.18715383112430573,1716492878.2443476,7100.0,1.3621461221191566e-05,1716452746.9782586,3550,1.850000023841858,1716493315.5813422,7100.0,0.038201704621315,1716493315.5813577,7100.0,0.9918772578239441,1716493315.5814505,7100.0,1.0,1716493315.5814753,7100.0,1.0006946325302124,1716493315.5814848,7100.0,728929.0,1716493315.5814936,7100.0,728423.0,1716493315.5815022,7100.0,1.872484290288412e-06,1716493315.5815103,7100.0,9.681150913820602e-06,1716493315.5815184,7100.0,9.680614311946556e-06,1716493315.5815265,7100.0,437.33489990234375,1716493315.5815346,7100.0,1.100000023841858,1716493315.5815432,7100.0,1.100000023841858,,,,,,,,,,,,,,,
142,,,,,,,1716493445.5663939,7150.0,0.027499999850988388,1716493445.566416,7150.0,0.23642471432685852,1716493445.566429,7150.0,1.3468169527186546e-05,1716452879.2153072,3600,1.8700000047683716,1716493882.8618655,7150.0,0.037593331187963486,1716493882.8618832,7150.0,0.9917973279953003,1716493882.8619332,7150.0,1.0,1716493882.8619452,7150.0,1.000719428062439,1716493882.861955,7150.0,728939.0,1716493882.8619637,7150.0,728415.0,1716493882.8619897,7150.0,1.872484290288412e-06,1716493882.862011,7150.0,9.681150913820602e-06,1716493882.8620188,7150.0,9.680614311946556e-06,1716493882.862027,7150.0,437.2933044433594,1716493882.8620355,7150.0,1.100000023841858,1716493882.862083,7150.0,1.100000023841858,,,,,,,,,,,,,,,
143,,,,,,,1716494009.6195402,7200.0,0.017799999564886093,1716494009.6195624,7200.0,0.21231625974178314,1716494009.6195743,7200.0,1.3314877833181527e-05,1716453315.521841,3600,1.8700000047683716,1716494445.3969781,7200.0,0.037382807582616806,1716494445.396994,7200.0,0.9920409321784973,1716494445.3970935,7200.0,1.0,1716494445.3971188,7200.0,1.000573754310608,1716494445.397129,7200.0,728910.0,1716494445.3971379,7200.0,728492.0,1716494445.3971467,7200.0,0.002101718680933118,1716494445.397155,7200.0,0.0007829631213098764,1716494445.3971632,7200.0,0.0007865760126151145,1716494445.3971715,7200.0,435.77520751953125,1716494445.3971798,7200.0,1.1039999723434448,1716494445.397188,7200.0,1.1039999723434448,,,,,,,,,,,,,,,
144,,,,,,,1716494581.530459,7250.0,0.015799999237060547,1716494581.530481,7250.0,0.1568819284439087,1716494581.5304933,7250.0,1.3161587048671208e-05,1716453450.2313256,3650,1.899999976158142,1716495018.5435064,7250.0,0.03818818926811218,1716495018.5435274,7250.0,0.9922213554382324,1716495018.5436575,7250.0,1.0,1716495018.5436764,7250.0,1.000476360321045,1716495018.5436888,7250.0,728839.0,1716495018.543698,7250.0,728492.0,1716495018.5437076,7250.0,0.00211157719604671,1716495018.5437162,7250.0,0.0007902239449322224,1716495018.5437243,7250.0,0.0007902234210632741,1716495018.5437336,7250.0,437.01080322265625,1716495018.5437417,7250.0,1.1009999513626099,1716495018.54375,7250.0,1.1009999513626099,,,,,,,,,,,,,,,
145,,,,,,,1716495145.7538784,7300.0,0.017500000074505806,1716495145.7539005,7300.0,0.22592441737651825,1716495145.7539127,7300.0,1.3008295354666188e-05,1716453887.3119392,3650,1.899999976158142,1716495582.3116422,7300.0,0.039173755794763565,1716495582.311659,7300.0,0.992169976234436,1716495582.3117573,7300.0,1.0,1716495582.3117828,7300.0,1.0005120038986206,1716495582.311793,7300.0,728865.0,1716495582.3118026,7300.0,728492.0,1716495582.3118114,7300.0,1.8764429796647164e-06,1716495582.3118196,7300.0,9.681150913820602e-06,1716495582.311828,7300.0,9.680614311946556e-06,1716495582.311836,7300.0,436.55560302734375,1716495582.311844,7300.0,1.1019999980926514,1716495582.311852,7300.0,1.1019999980926514,,,,,,,,,,,,,,,
146,,,,,,,1716495709.3467557,7350.0,0.01600000075995922,1716495709.3467782,7350.0,0.1933375895023346,1716495709.34679,7350.0,1.285500457015587e-05,1716454025.9036808,3700,1.9199999570846558,1716496145.1997833,7350.0,0.039006080478429794,1716496145.1998007,7350.0,0.9921125173568726,1716496145.199854,7350.0,1.0,1716496145.1998656,7350.0,1.000709891319275,1716496145.1998758,7350.0,728834.0,1716496145.1998847,7350.0,728317.0,1716496145.1999106,7350.0,1.8804184946930036e-06,1716496145.1999323,7350.0,9.681150913820602e-06,1716496145.199941,7350.0,9.680614311946556e-06,1716496145.199949,7350.0,435.85089111328125,1716496145.1999571,7350.0,1.1039999723434448,1716496145.2000055,7350.0,1.1039999723434448,,,,,,,,,,,,,,,
147,,,,,,,1716496280.0773141,7400.0,0.01720000058412552,1716496280.0773363,7400.0,0.24744658172130585,1716496280.0773485,7400.0,1.270171287615085e-05,1716454462.2986493,3700,1.9199999570846558,1716496717.2750146,7400.0,0.03925960510969162,1716496717.2750354,7400.0,0.9919363856315613,1716496717.2750905,7400.0,1.0,1716496717.2751026,7400.0,1.0008044242858887,1716496717.2751126,7400.0,729068.0,1716496717.2751217,7400.0,728482.0,1716496717.2751303,7400.0,0.00211157719604671,1716496717.2751389,7400.0,0.0007902239449322224,1716496717.275147,7400.0,0.0007902234210632741,1716496717.2751553,7400.0,437.19549560546875,1716496717.2751634,7400.0,1.100000023841858,1716496717.2752116,7400.0,1.100000023841858,,,,,,,,,,,,,,,
148,,,,,,,1716496848.45826,7450.0,0.021400000900030136,1716496848.458283,7450.0,0.38346850872039795,1716496848.4582956,7450.0,1.2548422091640532e-05,1716454595.0695572,3750,1.9500000476837158,1716497285.473185,7450.0,0.037965673953294754,1716497285.473203,7450.0,0.9920091032981873,1716497285.4733005,7450.0,1.0,1716497285.473326,7450.0,1.000656247138977,1716497285.4733365,7450.0,728893.0,1716497285.4733458,7450.0,728415.0,1716497285.4733546,7450.0,0.0021160414908081293,1716497285.4733627,7450.0,0.0007902239449322224,1716497285.4733708,7450.0,0.0007902239449322224,1716497285.4733791,7450.0,437.0127868652344,1716497285.473387,7450.0,1.1009999513626099,1716497285.473395,7450.0,1.1009999513626099,,,,,,,,,,,,,,,
149,,,,,,,1716497415.0548496,7500.0,0.016699999570846558,1716497415.0548718,7500.0,0.12726090848445892,1716497415.0548835,7500.0,1.2395130397635512e-05,1716455031.944528,3750,1.9500000476837158,1716497852.2808056,7500.0,0.038644708693027496,1716497852.2808213,7500.0,0.992095410823822,1716497852.2809174,7500.0,1.0,1716497852.2809424,7500.0,1.000468134880066,1716497852.280952,7500.0,728780.0,1716497852.280961,7500.0,728439.0,1716497852.2809696,7500.0,0.00211157719604671,1716497852.2809782,7500.0,0.0007902239449322224,1716497852.2809863,7500.0,0.0007902239449322224,1716497852.2809944,7500.0,437.2237854003906,1716497852.2810025,7500.0,1.100000023841858,1716497852.2810106,7500.0,1.100000023841858,,,,,,,,,,,,,,,
150,,,,,,,1716497985.556868,7550.0,0.020500000566244125,1716497985.5568907,7550.0,0.10715484619140625,1716497985.5569026,7550.0,1.2241839613125194e-05,1716455169.0117962,3800,1.9800000190734863,1716498422.7044315,7550.0,0.04005458205938339,1716498422.7044497,7550.0,0.9920213222503662,1716498422.704501,7550.0,1.0,1716498422.704513,7550.0,1.0002717971801758,1716498422.7045233,7550.0,728644.0,1716498422.704532,7550.0,728446.0,1716498422.7045407,7550.0,0.0021160412579774857,1716498422.7045643,7550.0,0.0007902239449322224,1716498422.7045856,7550.0,0.0007902234210632741,1716498422.704594,7550.0,437.1453857421875,1716498422.704602,7550.0,1.100000023841858,1716498422.7046776,7550.0,1.100000023841858,,,,,,,,,,,,,,,
151,,,,,,,1716498553.558446,7600.0,0.01549999974668026,1716498553.5584683,7600.0,0.3633372485637665,1716498553.55848,7600.0,1.2088547919120174e-05,1716455606.4836442,3800,1.9800000190734863,1716498990.5360985,7600.0,0.039105143398046494,1716498990.536115,7600.0,0.9920838475227356,1716498990.536212,7600.0,1.0,1716498990.5362372,7600.0,1.0005477666854858,1716498990.5362475,7600.0,728845.0,1716498990.536257,7600.0,728446.0,1716498990.5362656,7600.0,1.868542199190415e-06,1716498990.5362742,7600.0,9.681150913820602e-06,1716498990.5362825,7600.0,9.680614311946556e-06,1716498990.536291,7600.0,436.9754943847656,1716498990.5362988,7600.0,1.1009999513626099,1716498990.5363069,7600.0,1.1009999513626099,,,,,,,,,,,,,,,
152,,,,,,,1716499129.3834183,7650.0,0.017100000753998756,1716499129.3834407,7650.0,0.1941990703344345,1716499129.3834527,7650.0,1.1935257134609856e-05,1716455730.5711558,3850,2.0,1716499566.3843646,7650.0,0.04013746604323387,1716499566.3843834,7650.0,0.9920048713684082,1716499566.3844378,7650.0,1.0,1716499566.38445,7650.0,1.0005929470062256,1716499566.3844602,7650.0,728924.0,1716499566.384469,7650.0,728492.0,1716499566.3844948,7650.0,0.0021071317605674267,1716499566.384516,7650.0,0.0007902239449322224,1716499566.3845243,7650.0,0.0007902239449322224,1716499566.3845322,7650.0,436.9988098144531,1716499566.38454,7650.0,1.1009999513626099,1716499566.3846145,7650.0,1.1009999513626099,,,,,,,,,,,,,,,
153,,,,,,,1716499703.1130493,7700.0,0.019899999722838402,1716499703.1130714,7700.0,0.12707363069057465,1716499703.1130831,7700.0,1.1781965440604836e-05,1716456166.3406777,3850,2.0,1716500139.9838889,7700.0,0.03985246643424034,1716500139.983906,7700.0,0.9921194314956665,1716500139.9839594,7700.0,1.0,1716500139.9839716,7700.0,1.0005505084991455,1716500139.9839816,7700.0,728893.0,1716500139.9839902,7700.0,728492.0,1716500139.9839988,7700.0,0.002120524412021041,1716500139.984007,7700.0,0.0007902239449322224,1716500139.984015,7700.0,0.0007902234210632741,1716500139.9840233,7700.0,436.86871337890625,1716500139.9840312,7700.0,1.1009999513626099,1716500139.9841127,7700.0,1.1009999513626099,,,,,,,,,,,,,,,
154,,,,,,,1716500272.8179016,7750.0,0.024299999698996544,1716500272.8179235,7750.0,0.19194427132606506,1716500272.8179355,7750.0,1.1628674656094518e-05,1716456305.6049614,3900,2.0299999713897705,1716500709.35068,7750.0,0.039134521037340164,1716500709.3507063,7750.0,0.9921643733978271,1716500709.350776,7750.0,1.0,1716500709.3508186,7750.0,1.0006506443023682,1716500709.35083,7750.0,728966.0,1716500709.35084,7750.0,728492.0,1716500709.3508625,7750.0,1.8804184946930036e-06,1716500709.3508713,7750.0,9.681150913820602e-06,1716500709.35088,7750.0,9.680614311946556e-06,1716500709.3508883,7750.0,436.5306091308594,1716500709.3508964,7750.0,1.1019999980926514,1716500709.350967,7750.0,1.1019999980926514,,,,,,,,,,,,,,,
155,,,,,,,1716500841.9545107,7800.0,0.00839999970048666,1716500841.9545329,7800.0,0.14330141246318817,1716500841.9545445,7800.0,1.1475382962089498e-05,1716456741.0742395,3900,2.0299999713897705,1716501278.909783,7800.0,0.039468083530664444,1716501278.9098008,7800.0,0.9920904040336609,1716501278.9099019,7800.0,1.0,1716501278.9099267,7800.0,1.0007810592651367,1716501278.9099367,7800.0,729039.0,1716501278.9099452,7800.0,728470.0,1716501278.9099538,7800.0,0.0021160414908081293,1716501278.909962,7800.0,0.0007902239449322224,1716501278.9099698,7800.0,0.0007902239449322224,1716501278.9099782,7800.0,436.9529113769531,1716501278.909986,7800.0,1.1009999513626099,1716501278.9099936,7800.0,1.1009999513626099,,,,,,,,,,,,,,,
156,,,,,,,1716501411.690947,7850.0,0.010900000110268593,1716501411.6909702,7850.0,0.1581987589597702,1716501411.690982,7850.0,1.132209217757918e-05,1716456874.0081053,3950,2.049999952316284,1716501848.2438169,7850.0,0.03903501108288765,1716501848.24384,7850.0,0.9919381737709045,1716501848.2439303,7850.0,1.0,1716501848.243943,7850.0,1.0008071660995483,1716501848.2439687,7850.0,729080.0,1716501848.2439911,7850.0,728492.0,1716501848.2439997,7850.0,1.8725882000580896e-06,1716501848.2440083,7850.0,9.681150913820602e-06,1716501848.2440166,7850.0,9.681150913820602e-06,1716501848.244025,7850.0,436.5505065917969,1716501848.2440333,7850.0,1.1019999980926514,1716501848.2441416,7850.0,1.1019999980926514,,,,,,,,,,,,,,,
157,,,,,,,1716501983.0664873,7900.0,0.01269999984651804,1716501983.06651,7900.0,0.1771010011434555,1716501983.0665221,7900.0,1.116880048357416e-05,1716457310.6526148,3950,2.049999952316284,1716502420.4433038,7900.0,0.03910814970731735,1716502420.443321,7900.0,0.9923989176750183,1716502420.4433727,7900.0,1.0,1716502420.4434087,7900.0,1.0005985498428345,1716502420.4434202,7900.0,728894.0,1716502420.44343,7900.0,728458.0,1716502420.4434526,7900.0,0.0018498734571039677,1716502420.4434767,7900.0,0.0006111226975917816,1716502420.4434857,7900.0,0.000689067819621414,1716502420.4434943,7900.0,437.37451171875,1716502420.443516,7900.0,1.100000023841858,1716502420.4436007,7900.0,1.100000023841858,,,,,,,,,,,,,,,
158,,,,,,,1716502551.0653946,7950.0,0.015699999406933784,1716502551.0654175,7950.0,0.22733178734779358,1716502551.0654292,7950.0,1.1015509699063841e-05,1716457444.8998523,4000,2.0799999237060547,1716502987.640471,7950.0,0.039291683584451675,1716502987.6404896,7950.0,0.9921351075172424,1716502987.640564,7950.0,1.0,1716502987.6405766,7950.0,1.0006451606750488,1716502987.6405997,7950.0,728962.0,1716502987.6406085,7950.0,728492.0,1716502987.640617,7950.0,1.8725882000580896e-06,1716502987.6406252,7950.0,9.681150913820602e-06,1716502987.6406333,7950.0,9.681150913820602e-06,1716502987.640641,7950.0,436.5726013183594,1716502987.6406488,7950.0,1.1019999980926514,1716502987.640723,7950.0,1.1019999980926514,,,,,,,,,,,,,,,
159,,,,,,,1716503111.4699883,8000.0,0.020500000566244125,1716503111.470011,8000.0,0.21599172055721283,1716503111.4700227,8000.0,1.0862218005058821e-05,1716457880.6403735,4000,2.0799999237060547,1716503547.634213,8000.0,0.038736820220947266,1716503547.6342459,8000.0,0.9917632341384888,1716503547.634333,8000.0,1.0,1716503547.634358,8000.0,1.0006767511367798,1716503547.634382,8000.0,728985.0,1716503547.6343908,8000.0,728492.0,1716503547.6343992,8000.0,1.8765471168080694e-06,1716503547.6344075,8000.0,9.681150913820602e-06,1716503547.6344154,8000.0,9.681150913820602e-06,1716503547.634423,8000.0,436.1619873046875,1716503547.6344306,8000.0,1.1030000448226929,1716503547.6344385,8000.0,1.1030000448226929,,,,,,,,,,,,,,,
160,,,,,,,1716503680.3937213,8050.0,0.013899999670684338,1716503680.393743,8050.0,0.3032602071762085,1716503680.3937547,8050.0,1.0708927220548503e-05,1716458015.3906252,4050,2.109999895095825,1716504116.042373,8050.0,0.038490619510412216,1716504116.042409,8050.0,0.9919469952583313,1716504116.0424802,8050.0,1.0,1716504116.0424933,8050.0,1.0007576942443848,1716504116.0425045,8050.0,729044.0,1716504116.0425138,8050.0,728492.0,1716504116.0425234,8050.0,1.880522859210032e-06,1716504116.0425324,8050.0,9.681150913820602e-06,1716504116.0425413,8050.0,9.681150913820602e-06,1716504116.042563,8050.0,435.6462097167969,1716504116.0425713,8050.0,1.1039999723434448,1716504116.0426724,8050.0,1.1039999723434448,,,,,,,,,,,,,,,
161,,,,,,,1716504250.6757615,8100.0,0.03480000048875809,1716504250.6757836,8100.0,0.15543152391910553,1716504250.6757948,8100.0,1.0555635526543483e-05,1716458452.0830305,4050,2.109999895095825,1716504686.9605103,8100.0,0.03892882540822029,1716504686.9605315,8100.0,0.9923465251922607,1716504686.960586,8100.0,1.0,1716504686.9605987,8100.0,1.0003952980041504,1716504686.9606092,8100.0,728758.0,1716504686.9606185,8100.0,728470.0,1716504686.9606268,8100.0,0.002125026658177376,1716504686.9606354,8100.0,0.0007902239449322224,1716504686.9606435,8100.0,0.0007902239449322224,1716504686.9606516,8100.0,436.2825012207031,1716504686.9606595,8100.0,1.1019999980926514,1716504686.9607399,8100.0,1.1019999980926514,,,,,,,,,,,,,,,
162,,,,,,,1716504824.4080653,8150.0,0.013000000268220901,1716504824.4080868,8150.0,0.27794501185417175,1716504824.408098,8150.0,1.0402344742033165e-05,1716458593.7496536,4100,2.130000114440918,1716505260.864583,8150.0,0.04020962119102478,1716505260.8646052,8150.0,0.9923200011253357,1716505260.8646588,8150.0,1.0,1716505260.864671,8150.0,1.000485897064209,1716505260.864681,8150.0,728846.0,1716505260.8646898,8150.0,728492.0,1716505260.8646986,8150.0,0.002125026658177376,1716505260.8647068,8150.0,0.0007902239449322224,1716505260.8647149,8150.0,0.0007902239449322224,1716505260.8647227,8150.0,436.4543151855469,1716505260.8647306,8150.0,1.1019999980926514,1716505260.8648343,8150.0,1.1019999980926514,,,,,,,,,,,,,,,
163,,,,,,,1716505401.009983,8200.0,0.012400000356137753,1716505401.0100338,8200.0,0.15834693610668182,1716505401.0100613,8200.0,1.0249053048028145e-05,1716459030.5191827,4100,2.130000114440918,1716505837.866095,8200.0,0.040195025503635406,1716505837.8661141,8200.0,0.9923444986343384,1716505837.8661647,8200.0,1.0,1716505837.8661768,8200.0,1.0003349781036377,1716505837.866187,8200.0,728679.0,1716505837.8661957,8200.0,728435.0,1716505837.8662047,8200.0,9.797495295060799e-05,1716505837.8662128,8200.0,2.7833310014102608e-05,1716505837.8662214,8200.0,4.5160370063968e-05,1716505837.8662295,8200.0,436.8537902832031,1716505837.8662374,8200.0,1.1009999513626099,1716505837.8662975,8200.0,1.1009999513626099,,,,,,,,,,,,,,,
164,,,,,,,1716505968.6101904,8250.0,0.024700000882148743,1716505968.6102269,8250.0,0.1910158395767212,1716505968.6102545,8250.0,1.0098828170157503e-05,1716459160.8378778,4150,2.1600000858306885,1716506405.6787767,8250.0,0.0404493473470211,1716506405.678792,8250.0,0.9921735525131226,1716506405.6788416,8250.0,1.0,1716506405.6788528,8250.0,1.0005861520767212,1716506405.6788626,8250.0,728910.0,1716506405.6788716,8250.0,728483.0,1716506405.67888,8250.0,1.8804184946930036e-06,1716506405.6788886,8250.0,9.681150913820602e-06,1716506405.6788967,8250.0,9.680614311946556e-06,1716506405.6789048,8250.0,437.0663146972656,1716506405.6789129,8250.0,1.1009999513626099,1716506405.6789877,8250.0,1.1009999513626099,,,,,,,,,,,,,,,
165,,,,,,,1716506537.1109145,8300.0,0.013700000010430813,1716506537.1109369,8300.0,0.21909219026565552,1716506537.1109483,8300.0,9.945536476152483e-06,1716459598.8947678,4150,2.1600000858306885,1716506972.5777578,8300.0,0.040838561952114105,1716506972.5777786,8300.0,0.9921361804008484,1716506972.5778322,8300.0,1.0,1716506972.577844,8300.0,1.0005847215652466,1716506972.5778537,8300.0,728918.0,1716506972.5778627,8300.0,728492.0,1716506972.577871,8300.0,0.0021071317605674267,1716506972.5778797,8300.0,0.0007902239449322224,1716506972.5778878,8300.0,0.0007902234210632741,1716506972.5778956,8300.0,435.4645080566406,1716506972.5779035,8300.0,1.1050000190734863,1716506972.5779622,8300.0,1.1050000190734863,,,,,,,,,,,,,,,
